Date,NVDA.O,AAPL.O,GOOG.O,GOOGL.O,AVGO.O,TSLA.O,MU.O,AMD.O,AMAT.O,LRCX.O,INTC.O,KLAC.O,TXN.O,ADI.O,QCOM.O,RTX.N,BA.N,LMT.N,NOC.N,GD.N,CAT.N,GE.N,ETN.N,PH.N,HWM.N,FCX.N,WDC.O,STX.O,VRT.N,HON.O,SPY.N,.MVREMXTR
2026-02-09,190.04,274.62,324.4,324.32,343.94,417.32,383.5,216.0,330.57,229.28,50.24,1440.16,218.77,322.97,138.93,196.19,244.71,638.29,698.02,360.1,742.12,316.74,377.06,978.87,225.15,63.61,285.99,425.0,202.0,239.84,693.97,704.258
2026-02-10,188.54,273.68,318.63,318.58,340.44,425.21,373.25,213.57,329.07,226.61,47.13,1430.84,220.92,325.16,140.09,195.19,242.59,629.56,685.0,358.83,742.37,316.33,377.47,991.57,224.47,63.26,262.56,396.23,199.62,243.34,692.11,709.049
2026-02-11,190.05,275.5,311.33,310.96,342.76,428.27,410.34,213.58,339.88,235.12,48.29,1479.5,226.56,337.0,141.04,196.51,236.26,628.7,678.83,346.34,775.0,313.73,396.09,995.83,230.85,65.46,273.74,407.25,248.51,242.7,691.83,729.524
2026-02-12,186.94,261.73,309.37,309.0,331.17,417.07,413.97,205.94,328.39,231.29,46.48,1450.85,223.0,331.36,138.47,201.14,239.35,637.43,695.06,340.75,758.29,312.89,390.33,982.21,244.79,62.04,284.1,431.17,236.51,239.83,681.26,717.721
2026-02-13,182.81,255.78,306.02,305.72,325.17,417.44,411.66,207.32,354.91,235.53,46.79,1464.13,226.16,337.1,140.7,200.06,242.96,652.58,702.57,347.64,774.2,315.41,389.25,1001.75,250.21,62.84,281.58,425.99,234.53,241.38,681.61,709.119
2026-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.618
2026-02-17,184.97,263.88,302.82,302.02,332.54,410.63,399.78,203.08,359.13,235.58,46.18,1470.19,225.69,337.51,142.63,203.5,244.04,649.58,701.12,342.52,764.76,327.08,391.49,1009.93,252.55,61.09,284.11,415.94,243.53,242.65,682.745,706.429
2026-02-18,187.98,264.35,303.94,303.33,333.51,411.32,420.95,200.12,369.3,240.09,45.46,1480.3,223.32,346.37,143.24,204.81,238.93,649.81,724.83,349.49,751.97,329.58,380.38,997.5,249.35,62.55,296.56,424.14,243.21,241.14,686.25,722.136
2026-02-19,187.9,260.58,303.56,302.85,333.99,411.71,417.35,203.37,369.83,237.39,44.62,1469.9,218.05,345.3,141.27,205.41,233.71,666.51,736.87,354.34,760.53,334.74,377.32,1012.44,251.3,62.57,284.67,408.97,243.06,240.77,684.53,714.726
2026-02-20,189.82,264.58,314.9,314.98,332.65,411.82,428.17,200.15,375.38,244.92,44.11,1496.0,219.73,355.03,142.88,204.92,232.03,658.26,723.56,351.42,759.74,343.22,373.38,1022.23,258.1,64.34,285.52,411.11,243.75,243.97,689.45,706.564
2026-02-23,191.55,266.18,311.69,311.49,330.34,399.83,420.97,196.6,373.55,242.27,43.63,1487.66,219.86,355.15,140.41,201.92,230.44,660.62,725.39,348.98,756.47,338.99,362.05,1008.97,257.04,65.55,280.42,407.4,245.42,243.06,682.36,720.975
2026-02-24,192.85,272.14,310.92,310.9,325.49,409.38,418.01,213.84,377.93,244.25,46.12,1506.65,213.35,356.09,144.78,198.46,233.39,664.43,727.73,351.18,768.23,345.64,374.56,1023.02,260.95,67.88,270.57,396.02,253.15,243.61,687.38,749.23
2026-02-25,195.56,274.23,313.03,312.9,332.31,417.4,429.0,210.86,394.95,249.48,46.88,1546.68,213.9,360.8,145.82,195.98,230.36,647.5,703.65,343.14,766.61,342.89,373.53,1011.8,259.64,68.82,290.95,421.85,262.19,242.2,693.07,792.402
2026-02-26,184.89,272.95,307.15,307.38,321.7,408.58,415.56,203.68,375.72,239.07,45.46,1524.31,212.63,354.35,145.59,197.63,229.41,641.63,710.9,350.72,752.93,340.84,374.59,1014.97,260.31,68.38,282.25,409.67,259.23,240.88,689.32,788.362
2026-02-27,177.19,264.18,311.43,311.76,319.55,402.51,412.37,200.21,372.3,233.89,45.61,1524.55,212.11,355.79,142.36,202.62,227.53,658.08,724.38,357.05,742.83,342.26,375.92,1009.18,262.53,68.08,279.7,407.84,254.89,243.59,686.21,805.491
2026-03-02,182.48,264.72,306.36,306.52,318.82,403.32,412.67,198.62,372.18,231.0,45.5,1534.95,209.82,352.41,141.03,212.16,229.74,676.7,768.02,364.78,752.32,345.74,377.4,1011.41,265.11,68.29,270.08,379.52,257.75,248.04,686.35,819.431
2026-03-03,180.05,263.75,303.56,303.58,313.84,392.43,379.68,190.95,351.32,217.27,43.1,1441.35,202.67,338.99,138.13,206.52,224.12,667.82,759.11,364.7,722.18,334.14,355.56,988.67,258.84,65.57,250.61,357.62,244.44,243.85,680.32,764.665
2026-03-04,183.04,262.52,303.45,303.13,317.53,405.94,400.77,202.07,357.76,222.99,45.58,1475.91,202.39,341.51,139.51,208.82,227.31,664.48,753.84,366.12,731.97,339.81,354.46,987.79,260.09,65.93,261.3,375.01,251.28,245.97,685.18,776.769
2026-03-05,183.34,260.29,300.91,300.88,332.77,405.55,397.05,199.45,346.53,214.68,45.95,1429.36,197.98,329.72,137.0,203.86,222.06,655.0,740.01,360.7,706.08,326.99,354.79,965.42,252.39,62.66,259.03,367.34,249.75,238.38,681.405,764.468
2026-03-06,177.82,257.46,298.3,298.52,330.48,396.73,370.3,192.43,324.74,199.33,43.42,1344.55,193.23,315.81,135.69,209.76,231.11,671.77,756.13,363.49,680.9,323.11,347.75,923.72,250.13,59.36,245.25,352.8,241.78,235.29,672.49,753.989
2026-03-09,182.65,259.88,306.01,306.36,345.75,398.68,389.32,202.68,338.94,211.15,45.58,1429.1,196.2,319.71,138.11,208.23,225.0,664.15,747.34,361.98,704.82,321.93,353.87,932.17,254.14,60.49,262.06,374.33,264.35,237.59,678.37,751.345
2026-03-10,184.77,260.83,306.93,307.04,342.58,399.235,403.11,203.23,345.88,215.23,46.78,1452.94,197.46,318.81,135.2,207.0,217.76,651.22,734.98,355.59,716.68,326.52,361.06,950.39,253.91,62.4,266.22,384.29,270.06,240.61,677.06,771.947
2026-03-11,186.03,260.81,308.42,308.7,341.57,407.82,418.69,204.83,351.07,218.87,47.98,1465.0,198.67,319.22,134.12,207.26,214.1,649.47,733.18,353.85,707.59,325.15,355.79,940.48,251.65,61.54,268.81,385.97,268.26,239.44,676.35,781.459
2026-03-12,183.14,255.76,303.21,303.55,335.97,395.01,405.35,197.74,337.27,209.49,45.25,1409.57,190.05,307.27,131.15,203.04,204.76,652.83,736.3,355.23,700.69,306.7,348.64,902.17,243.82,59.21,261.18,373.98,265.38,233.4,666.04,759.205
2026-03-13,180.25,250.12,301.46,302.28,322.16,391.2,426.13,193.39,341.53,212.2,45.77,1418.64,190.78,306.07,129.82,204.52,209.89,646.0,733.71,351.52,693.99,299.69,355.4,889.86,236.75,56.38,272.29,383.71,258.88,234.5,662.3,731.48
